Source,Target,Type,Id,Label,timeset,Weight
3371,1820,Undirected,36918,,,1
2271,1822,Undirected,4426,,,1
3371,1824,Undirected,37129,,,1
2271,1824,Undirected,37063,,,1
3071,1828,Undirected,10100,,,1
2271,1846,Undirected,6495,,,1
2016,1846,Undirected,6481,,,1
3158,1853,Undirected,34653,,,1
2271,1853,Undirected,34649,,,1
3371,1870,Undirected,10985,,,1
2157,1873,Undirected,38430,,,1
3528,1874,Undirected,38475,,,1
2493,1874,Undirected,38470,,,1
1877,2705,Undirected,54630,,,1
1877,2303,Undirected,54456,,,1
1877,2610,Undirected,35240,,,1
1877,2353,Undirected,24028,,,1
1877,2748,Undirected,21725,,,1
3371,1880,Undirected,49586,,,1
2016,1886,Undirected,52715,,,1
2271,1886,Undirected,52660,,,1
1907,1934,Undirected,29175,,,1
3371,1909,Undirected,50567,,,1
3371,1923,Undirected,50836,,,1
2271,1923,Undirected,50833,,,1
2194,1934,Undirected,29188,,,1
2324,1934,Undirected,29187,,,1
3070,1934,Undirected,29185,,,1
2179,1934,Undirected,29184,,,1
2729,1934,Undirected,29182,,,1
2406,1934,Undirected,29181,,,1
3823,1934,Undirected,29178,,,1
2148,1934,Undirected,29174,,,1
2405,1934,Undirected,29173,,,1
3338,1934,Undirected,29172,,,1
3281,1934,Undirected,29168,,,1
3426,1934,Undirected,29165,,,1
2819,1934,Undirected,29162,,,1
3371,1967,Undirected,8648,,,1
3504,1967,Undirected,8632,,,1
2224,1978,Undirected,40881,,,1
2271,1979,Undirected,30045,,,1
2271,2001,Undirected,15224,,,1
2016,2001,Undirected,15220,,,1
3724,2006,Undirected,30670,,,1
3371,2010,Undirected,6626,,,1
3078,2012,Undirected,34753,,,1
2336,2012,Undirected,34751,,,1
2676,2012,Undirected,34750,,,1
2753,2012,Undirected,34748,,,1
2016,2286,Undirected,58142,,,1
2016,2139,Undirected,53304,,,1
2016,2325,Undirected,51959,,,1
2016,3425,Undirected,49291,,,1
2016,2866,Undirected,49200,,,1
2016,3069,Undirected,42618,,,1
2016,3436,Undirected,42400,,,1
2016,2092,Undirected,39926,,,1
2016,2357,Undirected,33288,,,1
2016,2108,Undirected,33033,,,1
2016,3255,Undirected,32919,,,1
2016,2132,Undirected,31223,,,1
2016,3499,Undirected,24612,,,1
2016,2198,Undirected,24395,,,1
2016,2798,Undirected,23463,,,1
2016,3322,Undirected,19919,,,1
2016,2502,Undirected,15486,,,1
2016,2574,Undirected,8970,,,1
2016,3275,Undirected,774,,,1
3371,2043,Undirected,49864,,,1
3371,2045,Undirected,42543,,,1
3712,2048,Undirected,35543,,,1
3371,2048,Undirected,35541,,,1
2194,2055,Undirected,28778,,,1
3158,2072,Undirected,57050,,,1
2271,2076,Undirected,18583,,,1
3371,2077,Undirected,38298,,,1
3371,2084,Undirected,24213,,,1
2194,2086,Undirected,33880,,,1
3371,2092,Undirected,39902,,,1
2271,2092,Undirected,39892,,,1
2271,2107,Undirected,2764,,,1
2271,2108,Undirected,32997,,,1
3371,2111,Undirected,40275,,,1
3371,2121,Undirected,41753,,,1
2271,2127,Undirected,33769,,,1
2128,3596,Undirected,42279,,,1
2271,2129,Undirected,52398,,,1
3371,2132,Undirected,31184,,,1
2271,2132,Undirected,31174,,,1
2271,2139,Undirected,53252,,,1
3620,2150,Undirected,27683,,,1
2271,2154,Undirected,27722,,,1
3620,2154,Undirected,27719,,,1
3158,2154,Undirected,27713,,,1
3371,2154,Undirected,27712,,,1
2157,2225,Undirected,53122,,,1
2157,3901,Undirected,30647,,,1
2157,3843,Undirected,30358,,,1
2157,3405,Undirected,22891,,,1
2157,3903,Undirected,20369,,,1
2157,3822,Undirected,18297,,,1
2157,2190,Undirected,15943,,,1
3371,2158,Undirected,58002,,,1
2271,2158,Undirected,57989,,,1
2194,2161,Undirected,16572,,,1
3438,2161,Undirected,16562,,,1
3438,2176,Undirected,49002,,,1
2194,2333,Undirected,56813,,,1
2194,2914,Undirected,48698,,,1
2194,2858,Undirected,46364,,,1
2194,2298,Undirected,34914,,,1
2194,2716,Undirected,31756,,,1
2194,2212,Undirected,23753,,,1
2194,2976,Undirected,3124,,,1
3371,2198,Undirected,24335,,,1
2460,2199,Undirected,31432,,,1
3371,2203,Undirected,56609,,,1
2271,2205,Undirected,44032,,,1
3371,2212,Undirected,23722,,,1
3320,2221,Undirected,5803,,,1
2224,2316,Undirected,53377,,,1
3371,2228,Undirected,38083,,,1
3371,2236,Undirected,51619,,,1
3371,2237,Undirected,46043,,,1
2542,2251,Undirected,33948,,,1
2271,2362,Undirected,57834,,,1
2271,3676,Undirected,55255,,,1
2271,2325,Undirected,51936,,,1
2271,3425,Undirected,49310,,,1
2271,2866,Undirected,49188,,,1
2271,3878,Undirected,43296,,,1
2271,3069,Undirected,42659,,,1
2271,3436,Undirected,42401,,,1
2271,3869,Undirected,41099,,,1
2271,2544,Undirected,40663,,,1
2271,2337,Undirected,39238,,,1
2271,3883,Undirected,38164,,,1
2271,2282,Undirected,36570,,,1
2271,2470,Undirected,34430,,,1
2271,2357,Undirected,33301,,,1
2271,3255,Undirected,32815,,,1
2271,2309,Undirected,32710,,,1
2271,3248,Undirected,28569,,,1
2271,3499,Undirected,24617,,,1
2271,2798,Undirected,23441,,,1
2271,3634,Undirected,22969,,,1
2271,2305,Undirected,21973,,,1
2271,3322,Undirected,19995,,,1
2271,3623,Undirected,17989,,,1
2271,3240,Undirected,17792,,,1
2271,3552,Undirected,17497,,,1
2271,2502,Undirected,15494,,,1
2271,2465,Undirected,8834,,,1
2271,3026,Undirected,8729,,,1
2271,3275,Undirected,796,,,1
3172,2275,Undirected,54239,,,1
3724,2303,Undirected,54453,,,1
3371,2315,Undirected,34169,,,1
3371,2322,Undirected,36233,,,1
3371,2325,Undirected,51953,,,1
3371,2329,Undirected,43148,,,1
3158,2332,Undirected,18444,,,1
3712,2334,Undirected,53039,,,1
3371,2334,Undirected,53029,,,1
3371,2337,Undirected,39196,,,1
3371,2345,Undirected,35582,,,1
3371,2357,Undirected,33250,,,1
3158,2362,Undirected,57850,,,1
3158,2367,Undirected,42355,,,1
3371,2372,Undirected,47124,,,1
3371,2375,Undirected,44453,,,1
3371,2407,Undirected,22587,,,1
2542,2416,Undirected,55320,,,1
2460,2440,Undirected,26014,,,1
2460,3768,Undirected,42033,,,1
2460,3128,Undirected,32648,,,1
2460,3496,Undirected,29611,,,1
2460,2529,Undirected,20669,,,1
3371,2465,Undirected,8847,,,1
3371,2469,Undirected,39123,,,1
2542,2471,Undirected,7178,,,1
2493,3107,Undirected,5545,,,1
3371,2538,Undirected,23810,,,1
2542,3486,Undirected,43884,,,1
2542,3768,Undirected,42029,,,1
2542,3358,Undirected,30265,,,1
2542,3603,Undirected,1189,,,1
2867,2547,Undirected,54651,,,1
3712,2563,Undirected,29469,,,1
3371,2563,Undirected,29449,,,1
3371,2574,Undirected,8982,,,1
3438,2574,Undirected,8923,,,1
3682,2605,Undirected,17126,,,1
3371,2634,Undirected,4301,,,1
3371,2647,Undirected,18807,,,1
2658,3389,Undirected,12917,,,1
3371,2672,Undirected,45722,,,1
3371,2682,Undirected,41999,,,1
3620,2698,Undirected,52614,,,1
3371,2702,Undirected,42525,,,1
3430,2707,Undirected,12734,,,1
3371,2716,Undirected,31801,,,1
3712,2753,Undirected,7054,,,1
3371,2758,Undirected,3747,,,1
3371,2782,Undirected,31151,,,1
3712,2811,Undirected,36909,,,1
3371,2858,Undirected,46350,,,1
2867,3178,Undirected,44978,,,1
2867,3465,Undirected,15555,,,1
3430,2907,Undirected,7012,,,1
3371,2948,Undirected,4712,,,1
3724,2949,Undirected,18438,,,1
3371,2976,Undirected,3076,,,1
3682,2976,Undirected,3061,,,1
3371,3069,Undirected,42612,,,1
3071,3526,Undirected,50761,,,1
3071,3831,Undirected,40938,,,1
3071,3683,Undirected,34531,,,1
3071,3851,Undirected,26716,,,1
3071,3848,Undirected,17541,,,1
3158,3108,Undirected,12499,,,1
3371,3110,Undirected,32224,,,1
3158,3436,Undirected,42404,,,1
3158,3646,Undirected,32182,,,1
3371,3226,Undirected,11795,,,1
3371,3255,Undirected,32944,,,1
3320,3270,Undirected,54821,,,1
3371,3274,Undirected,21273,,,1
3371,3275,Undirected,815,,,1
3320,3630,Undirected,11621,,,1
3712,3321,Undirected,14587,,,1
3712,3329,Undirected,16162,,,1
3371,3338,Undirected,29828,,,1
3371,3359,Undirected,4478,,,1
3371,3537,Undirected,53980,,,1
3371,3608,Undirected,48123,,,1
3371,3446,Undirected,44147,,,1
3371,3436,Undirected,42419,,,1
3371,3475,Undirected,40721,,,1
3371,3594,Undirected,38554,,,1
3371,3689,Undirected,33140,,,1
3371,3754,Undirected,28876,,,1
3371,3616,Undirected,26961,,,1
3371,3387,Undirected,15282,,,1
3371,3591,Undirected,13691,,,1
3371,3530,Undirected,10001,,,1
3371,3904,Undirected,2095,,,1
3724,3442,Undirected,438,,,1
3724,3512,Undirected,27250,,,1
3724,3573,Undirected,43227,,,1
3618,3596,Undirected,42282,,,1
3623,3596,Undirected,42277,,,1
3712,3608,Undirected,47927,,,1
3620,3711,Undirected,25972,,,1
3724,3628,Undirected,57639,,,1
3712,3662,Undirected,39811,,,1
